Timestamp,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,TotalLapDistance,Steer,Speed,LapDistance,Gear,EngineTemp,EngineRPM,Brake,DriverStatus,LapNumber,LapValidity,PitStatus,Sector,streamId,eventId
1687181043486390500,221.0125274658203,91.09822845458984,-397.7561340332031,3742.355712890625,0,285,3742.355712890625,7,90,11440,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043532159300,217.38665771484375,91.10269165039062,-397.60919189453125,3745.984375,0,285,3745.984375,7,90,11467,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043593469100,212.51834106445312,91.10517883300781,-397.40924072265625,3750.85693359375,1,286,3750.85693359375,7,90,11497,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043639840600,208.8268280029297,91.10848236083984,-397.25518798828125,3754.5517578125,0,287,3754.5517578125,7,90,11521,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043702340600,203.83982849121094,91.11359405517578,-397.04498291015625,3759.543212890625,0,287,3759.543212890625,7,90,11553,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043749085900,200.10153198242188,91.11820220947266,-396.88494873046875,3763.284912109375,0,288,3763.284912109375,7,90,11577,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043811166200,195.1236114501953,91.12276458740234,-396.66961669921875,3768.267578125,0,289,3768.267578125,7,90,11608,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043858659200,191.30714416503906,91.12570190429688,-396.5032043457031,3772.087646484375,0,289,3772.087646484375,7,90,11631,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043922357000,186.1768035888672,91.13037109375,-396.2781066894531,3777.222900390625,0,290,3777.222900390625,7,90,11661,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181043969872900,182.3409423828125,91.1348648071289,-396.1095275878906,3781.0625,0,291,3781.0625,7,90,11685,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044034188700,177.13653564453125,91.13871765136719,-395.8804016113281,3786.2666015625,0,291,3786.2666015625,7,90,11713,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044082955800,173.18133544921875,91.14360046386719,-395.7065734863281,3790.220703125,0,292,3790.220703125,7,90,11736,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044148309200,167.8697967529297,91.1485824584961,-395.4724426269531,3795.53076171875,0,293,3795.53076171875,7,90,11766,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044180940100,165.2125701904297,91.1500244140625,-395.3552551269531,3798.187255859375,0,293,3798.187255859375,7,90,11780,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044245957800,159.90908813476562,91.15373229980469,-395.1213684082031,3803.4892578125,0,294,3803.4892578125,7,90,11809,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044294930900,155.90582275390625,91.1568374633789,-394.94482421875,3807.4912109375,0,294,3807.4912109375,7,90,11830,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044361093000,150.493896484375,91.1579360961914,-394.7058410644531,3812.901611328125,0,294,3812.901611328125,8,90,10469,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044410790900,146.4266815185547,91.16204071044922,-394.5261535644531,3816.9677734375,0,295,3816.9677734375,8,90,10527,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044460290400,142.36830139160156,91.16461944580078,-394.3469543457031,3821.02490234375,0,295,3821.02490234375,8,90,10546,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687181044526612700,136.91885375976562,91.16743469238281,-394.1067199707031,,0,296,,8,90,10570,0,Flying_lap,1,Invalid,None,2,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180408441105400,,,,-3646.724853515625,,,-3646.724853515625,,,,,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180408469470500,276.2842102050781,103.51229095458984,234.78248596191406,,-0,210,,5,90,11032,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180425796480400,,,,0.875156581401825,,,0.875156581401825,,,,,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180425845276100,132.60617065429688,91.22856903076172,-390.8262023925781,4.897006511688232,0,296,4.897006511688232,8,90,10579,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180425909252400,127.33032989501953,91.22783660888672,-390.6995544433594,10.180432319641113,0,297,10.180432319641113,8,90,10602,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180425957689500,123.32786560058594,91.22705841064453,-390.6033630371094,14.188642501831055,0,297,14.188642501831055,8,90,10620,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426022974300,117.92290496826172,91.22481536865234,-390.4728088378906,19.601360321044922,0,298,19.601360321044922,8,90,10643,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426071661200,113.88436126708984,91.2247085571289,-390.3742370605469,23.645719528198242,0,298,23.645719528198242,8,90,10660,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426137092800,108.44671630859375,91.22489166259766,-390.24078369140625,29.091218948364258,0,299,29.091218948364258,8,90,10683,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426186302400,104.34951782226562,91.22364044189453,-390.13958740234375,33.194339752197266,0,300,33.194339752197266,8,90,10699,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426251205700,98.9360580444336,91.22337341308594,-390.0050354003906,38.61563491821289,1,300,38.61563491821289,8,90,10721,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426299604700,94.8922348022461,91.22372436523438,-389.9004821777344,42.66547393798828,1,301,42.66547393798828,8,90,10737,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426363432200,89.55087280273438,91.22193908691406,-389.74786376953125,48.01536178588867,0,301,48.01536178588867,8,90,10757,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426411438200,85.52717590332031,91.22223663330078,-389.6219482421875,52.04594421386719,0,302,52.04594421386719,8,90,10772,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426475853200,80.11971282958984,91.2236328125,-389.4382019042969,57.46328353881836,0,302,57.46328353881836,8,90,10792,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426524092000,76.06405639648438,91.22483825683594,-389.28961181640625,61.52217102050781,0,303,61.52217102050781,8,90,10807,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426589329000,70.57083129882812,91.22615051269531,-389.07794189453125,67.01909637451172,0,303,67.01909637451172,8,90,10827,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426638325000,66.43890380859375,91.22760772705078,-388.9136962890625,71.15400695800781,0,304,71.15400695800781,8,90,10843,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426702688500,61.00257873535156,91.22389221191406,-388.6944274902344,76.59440612792969,0,304,76.59440612792969,8,90,10861,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426751690200,56.85744857788086,91.2202377319336,-388.5255126953125,80.7426986694336,0,304,80.7426986694336,8,90,10873,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426817230500,51.305015563964844,91.22015380859375,-388.2979736328125,86.2994384765625,0,305,86.2994384765625,8,90,10894,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426866175000,47.15235137939453,91.2176284790039,-388.1280517578125,90.45530700683594,0,305,90.45530700683594,8,90,10904,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426931995600,41.55963134765625,91.2236099243164,-387.8990478515625,96.05235290527344,0,306,96.05235290527344,8,90,10923,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180426980783700,37.408206939697266,91.23037719726562,-387.72894287109375,100.20697784423828,0,306,100.20697784423828,8,90,10940,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427045322700,31.908870697021484,91.22723388671875,-387.50335693359375,105.7105712890625,0,307,105.7105712890625,8,90,10956,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427094244300,27.734695434570312,91.21923065185547,-387.33245849609375,109.88796997070312,0,307,109.88796997070312,8,90,10966,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427159601500,22.150577545166016,91.21327209472656,-387.10394287109375,115.47638702392578,0,308,115.47638702392578,8,90,10984,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427208486800,17.968164443969727,91.21009826660156,-386.93255615234375,119.66250610351562,0,308,119.66250610351562,8,90,10996,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427273777300,12.374954223632812,91.20921325683594,-386.70404052734375,125.26075744628906,0,308,125.26075744628906,8,90,11010,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427322456600,8.199644088745117,91.21723937988281,-386.53314208984375,129.43984985351562,0,309,129.43984985351562,8,90,11025,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427371782600,3.9643635749816895,91.22222137451172,-386.3602600097656,133.678955078125,0,309,133.678955078125,8,90,11040,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427438019100,-1.7303060293197632,91.21491241455078,-386.1273498535156,139.3787841796875,0,309,139.3787841796875,8,90,11051,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427487646400,-6.002154350280762,91.20857238769531,-385.9525451660156,143.65451049804688,0,310,143.65451049804688,8,90,11062,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427553949600,-11.716336250305176,91.20491790771484,-385.7191467285156,149.37387084960938,0,310,149.37387084960938,8,90,11078,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427603798200,-16.01737403869629,91.20171356201172,-385.5433654785156,153.67880249023438,-1,311,153.67880249023438,8,90,11088,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427670210100,-21.754474639892578,91.2042007446289,-385.313720703125,159.4208984375,0,311,159.4208984375,8,90,11102,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427719579900,-26.024202346801758,91.21062469482422,-385.1459655761719,163.6942138671875,0,311,163.6942138671875,8,90,11115,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427785610500,-31.741546630859375,91.21466064453125,-384.9258117675781,169.41616821289062,0,312,169.41616821289062,8,90,11128,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427834787600,-36.00429916381836,91.21607208251953,-384.7651672363281,173.68222045898438,0,312,173.68222045898438,8,90,11139,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427883705400,-40.24847412109375,91.21297454833984,-384.6073913574219,177.92959594726562,0,312,177.92959594726562,8,90,11151,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427949716800,-45.98202896118164,91.19579315185547,-384.3957824707031,183.6674041748047,0,313,183.6674041748047,8,90,11159,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180427999267800,-50.29031753540039,91.19223022460938,-384.2380676269531,187.97882080078125,0,313,187.97882080078125,8,90,11167,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428048649100,-54.58753967285156,91.20236206054688,-384.0818176269531,192.27914428710938,0,313,192.27914428710938,8,90,11181,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428114849300,-60.354183197021484,91.20687103271484,-383.8723449707031,198.0499267578125,0,313,198.0499267578125,8,90,11194,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428165062200,-64.73246765136719,91.2032699584961,-383.7126770019531,202.431396484375,0,314,202.431396484375,8,90,11201,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428215433400,-69.12805938720703,91.2040023803711,-383.5525207519531,206.8302001953125,0,314,206.8302001953125,8,90,11211,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428281738500,-74.9197998046875,91.20713806152344,-383.3406066894531,212.62619018554688,0,314,212.62619018554688,8,90,11225,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428331693900,-79.28748321533203,91.20391082763672,-383.1809387207031,216.99710083007812,0,315,216.99710083007812,8,90,11233,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428381677900,-83.66105651855469,91.19918060302734,-383.0212707519531,221.37388610839844,0,315,221.37388610839844,8,90,11241,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428447836200,-89.4552993774414,91.19456481933594,-382.8098449707031,227.1724090576172,0,315,227.1724090576172,8,90,11252,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428497146900,-93.77774810791016,91.1932373046875,-382.6516418457031,231.49807739257812,0,315,231.49807739257812,8,90,11260,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428562370600,-99.50015258789062,91.19741821289062,-382.4431457519531,237.22471618652344,0,316,237.22471618652344,8,90,11271,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428611151000,-103.78323364257812,91.20055389404297,-382.2873840332031,241.5109405517578,0,316,241.5109405517578,8,90,11287,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428660833600,-108.14861297607422,91.1813735961914,-382.12799072265625,245.87957763671875,0,316,245.87957763671875,8,90,11297,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428711120900,-112.57044219970703,91.1453628540039,-381.96636962890625,250.30435180664062,0,316,250.30435180664062,8,90,11292,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428761452000,-116.99940490722656,91.12767791748047,-381.80474853515625,254.73605346679688,0,317,254.73605346679688,8,90,11298,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428811712500,-121.42528533935547,91.13642883300781,-381.64361572265625,259.16461181640625,0,317,259.16461181640625,8,90,11320,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428862037900,-125.85951232910156,91.12751770019531,-381.48162841796875,263.6015625,0,317,263.6015625,8,90,11322,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428928755100,-131.74269104003906,91.10086059570312,-381.26678466796875,269.4883728027344,0,317,269.4883728027344,8,90,11327,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180428978586400,-136.140380859375,91.09667205810547,-381.10614013671875,273.88873291015625,0,318,273.88873291015625,8,90,11336,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429044191600,-141.9344024658203,91.09046173095703,-380.89471435546875,279.6863098144531,0,318,279.6863098144531,8,90,11343,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429095051100,-146.4293670654297,91.09358215332031,-380.73089599609375,284.1839904785156,0,318,284.1839904785156,8,90,11350,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429162504400,-152.395263671875,91.10446166992188,-380.51348876953125,290.15350341796875,0,318,290.15350341796875,8,90,11365,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429222971200,-157.74740600585938,91.10102081298828,-380.317626953125,295.5089416503906,0,318,295.5089416503906,8,90,11369,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429269892000,-161.9031982421875,91.1011734008789,-380.1651916503906,299.667236328125,0,319,299.667236328125,8,90,11375,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429333238900,-167.517333984375,91.10340118408203,-379.9591979980469,305.28485107421875,0,319,305.28485107421875,8,90,11386,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429381090400,-171.76089477539062,91.09822082519531,-379.803466796875,309.531005859375,0,319,309.531005859375,8,90,11392,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429445202100,-177.45018005371094,91.08758544921875,-379.5941162109375,315.2237854003906,0,319,315.2237854003906,8,90,11399,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429493173900,-181.7097930908203,91.08018493652344,-379.43798828125,319.4859924316406,0,319,319.4859924316406,8,90,11402,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429556694300,-187.35340881347656,91.08336639404297,-379.2310791015625,325.133056640625,0,320,325.133056640625,8,90,11412,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429604124300,-191.5700225830078,91.08732604980469,-379.0768127441406,329.3522033691406,0,320,329.3522033691406,8,90,11418,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429668438200,-197.29086303710938,91.09526824951172,-378.86834716796875,335.07647705078125,0,320,335.07647705078125,8,90,11425,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429717161400,-201.62733459472656,91.10472106933594,-378.71063232421875,339.41552734375,0,320,339.41552734375,8,90,11431,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429781500100,-207.3568878173828,91.11735534667969,-378.50213623046875,345.14849853515625,0,320,345.14849853515625,8,90,11439,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429829284900,-211.61468505859375,91.1224365234375,-378.347412109375,349.4087829589844,0,321,349.4087829589844,8,90,11447,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429893373700,-217.3283233642578,91.11351776123047,-378.13946533203125,355.12579345703125,0,321,355.12579345703125,8,90,11451,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180429941835700,-221.65098571777344,91.10442352294922,-377.98138427734375,359.4510498046875,0,321,359.4510498046875,8,90,11451,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430005850100,-227.36386108398438,91.13164520263672,-377.7712707519531,365.1673889160156,0,321,365.1673889160156,8,90,11460,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430053547200,-231.62252807617188,91.16016387939453,-377.61285400390625,369.4287109375,0,321,369.4287109375,8,90,11477,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430117826700,-237.3646240234375,91.16437530517578,-377.3951721191406,375.1746520996094,0,321,375.1746520996094,8,90,11472,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430150995500,-240.32864379882812,91.16649627685547,-377.281005859375,378.1407470703125,0,321,378.1407470703125,8,90,11473,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430217949200,-246.31410217285156,91.20162200927734,-377.0467529296875,384.13055419921875,0,322,384.13055419921875,8,90,11482,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430267717600,-250.76504516601562,91.2337646484375,-376.869140625,388.5848693847656,0,322,388.5848693847656,8,90,11490,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430334074300,-256.702392578125,91.27043151855469,-376.6282043457031,394.5268859863281,0,322,394.5268859863281,8,90,11491,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430383762600,-261.1501159667969,91.30636596679688,-376.4460144042969,398.9781799316406,0,322,398.9781799316406,8,90,11502,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430450714400,-267.1462097167969,91.33539581298828,-376.19818115234375,404.97918701171875,0,322,404.97918701171875,8,90,11509,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430500725000,-271.6266784667969,91.34581756591797,-376.0117492675781,409.46337890625,0,322,409.46337890625,8,90,11503,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430566835700,-277.55194091796875,91.40129089355469,-375.7661437988281,415.3935241699219,0,323,415.3935241699219,8,90,11510,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430616354200,-281.991943359375,91.45503234863281,-375.5820617675781,419.83721923828125,0,323,419.83721923828125,8,90,11526,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430681785800,-287.86090087890625,91.4959945678711,-375.3379211425781,425.7110290527344,0,323,425.7110290527344,8,90,11521,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430730467100,-292.2290954589844,91.52909088134766,-375.1567687988281,430.08282470703125,0,323,430.08282470703125,8,90,11524,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430779896000,-296.6657409667969,91.57330322265625,-374.9726867675781,434.5233459472656,0,323,434.5233459472656,8,90,11530,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430830738300,-301.2308349609375,91.6180648803711,-374.78369140625,439.0928649902344,-1,323,439.0928649902344,8,90,11534,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430898424400,-307.3107604980469,91.67476654052734,-374.5381774902344,445.1783447265625,0,323,445.1783447265625,8,90,11537,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180430947899100,-311.7564392089844,91.72124481201172,-374.36212158203125,449.6279296875,0,323,449.6279296875,8,90,11542,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431012687900,-317.5809326171875,91.78087615966797,-374.1365966796875,455.45733642578125,0,323,455.45733642578125,8,90,11547,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431060819900,-321.90966796875,91.82110595703125,-373.9725036621094,459.78955078125,0,324,459.78955078125,8,90,11550,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431124990700,-327.6824951171875,91.87348937988281,-373.7566223144531,465.5667724609375,0,324,465.5667724609375,8,90,11554,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431173929500,-332.08709716796875,91.91133117675781,-373.5940246582031,469.9742431640625,0,324,469.9742431640625,8,90,11558,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431239443100,-337.98504638671875,91.96115112304688,-373.3768310546875,475.8759765625,0,324,475.8759765625,8,90,11559,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431288660300,-342.41717529296875,92.00567626953125,-373.2147216796875,480.3109130859375,0,324,480.3109130859375,8,90,11566,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431355575800,-348.4447937011719,92.06095123291016,-372.9945068359375,486.3423156738281,0,324,486.3423156738281,8,90,11570,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431405557900,-352.9491271972656,92.0958251953125,-372.83038330078125,490.8494567871094,0,324,490.8494567871094,8,90,11571,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431471041000,-358.8518371582031,92.14859008789062,-372.61553955078125,496.755859375,0,324,496.755859375,8,90,11576,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431520769400,-363.3357238769531,92.18791961669922,-372.45196533203125,501.2426452636719,0,324,501.2426452636719,8,90,11580,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431571235900,-367.8878173828125,92.22418975830078,-372.28643798828125,505.798095703125,0,324,505.798095703125,8,90,11583,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
1687180431622640900,-372.52545166015625,92.26025390625,-372.1178283691406,510.43914794921875,0,325,510.43914794921875,8,90,11585,0,Flying_lap,1,Valid,None,0,5a517ca4-efc3-4166-aedb-a5c57e2b9c59,
