Timestamp,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,TotalLapDistance,Steer,Speed,LapDistance,Gear,EngineTemp,EngineRPM,Brake,DriverStatus,LapNumber,LapValidity,PitStatus,Sector,SessionId
1687180455447,210.52589416503903,105.19686889648438,312.1484069824219,2577.119873046875,1.0,147,2577.119873046875,4,90,9323,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455506,212.71864318847656,105.17290496826172,311.5099182128906,2579.5,1.0,147,2579.5,4,90,9365,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455550,214.87472534179688,105.14722442626952,310.7988281,2581.814453,1.0,148,2581.814453,4,90,9401,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455608,217.04237365722656,105.1216049194336,309.9956359863281,2584.049805,1.0,148,2584.049805,4,90,9402,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455652,219.1760711669922,105.09551239013672,309.1156311035156,2586.272461,1.0,148,2586.272461,4,90,9441,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455710,221.31236267089844,105.06819915771484,308.1424255371094,2588.526611328125,1.0,149,2588.526611328125,4,90,9608,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455755,223.4181671142578,105.04196166992188,307.0888366699219,2590.783447265625,1.0,150,2590.783447265625,4,90,9512,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455815,225.44911193847656,105.01585388183594,305.9794922,2593.000732421875,1.0,150,2593.000732421875,4,90,9570,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455860,227.4358367919922,104.99031066894533,304.80133056640625,2595.215576171875,1.0,151,2595.215576171875,4,90,9653,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455919,229.41769409179688,104.96084594726562,303.53277587890625,2597.475586,1.0,152,2597.475586,4,90,9614,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180455964,231.39288330078125,104.92884063720705,302.1692810058594,2599.777099609375,1.0,152,2599.777099609375,4,90,9692,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456022,233.3083953857422,104.89092254638672,300.7509460449219,2602.053955078125,1.0,153,2602.053955078125,4,90,9765,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456067,235.15809631347656,104.85090637207033,299.2814025878906,2604.304688,1.0,154,2604.304688,4,90,9777,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456128,236.9575653076172,104.80939483642578,297.7494812011719,2606.552001953125,1.0,155,2606.552001953125,4,90,9882,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456172,238.75486755371097,104.7656707763672,296.111084,2608.862305,1.0,156,2608.862305,4,90,9880,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456233,240.5211639404297,104.72370147705078,294.3809509277344,2611.211181640625,1.0,157,2611.211181640625,4,90,10023,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456278,242.18240356445312,104.68120574951172,292.6419677734375,2613.497314453125,1.0,158,2613.497314453125,4,90,9987,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456338,243.7814788818359,104.64041900634766,290.8497009277344,2615.784423828125,1.0,159,2615.784423828125,4,90,10120,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456383,245.3212432861328,104.6025161743164,289.00933837890625,2618.085449,0.0,160,2618.085449,4,90,10101,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456443,246.82827758789065,104.5607452392578,287.1148376464844,2620.439697265625,0.0,161,2620.439697265625,4,90,10245,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456488,248.3341064453125,104.51119995117188,285.15155029296875,2622.842773,0.0,162,2622.842773,4,90,10216,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456547,249.8226623535156,104.46412658691406,283.1275634765625,2625.28125,1.0,163,2625.28125,4,90,10295,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456592,251.29812622070312,104.42079162597656,281.0515137,2627.750977,1.0,165,2627.750977,4,90,10663,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456651,252.72792053222656,104.37186431884766,278.98797607421875,2630.183349609375,1.0,166,2630.183349609375,4,90,10435,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456695,254.14596557617188,104.33133697509766,276.8866882324219,2632.638184,1.0,167,2632.638184,4,90,10554,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456753,255.5544891357422,104.29010009765624,274.7424621582031,2635.12207,1.0,169,2635.12207,4,90,10844,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456798,256.9386291503906,104.24605560302734,272.5635986328125,2637.625,0.0,171,2637.625,4,90,10791,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456856,258.3347168,104.1964340209961,270.30023193359375,2640.278564453125,0.0,172,2640.278564453125,4,90,10867,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456900,259.7429504394531,104.15099334716795,267.9692077636719,2642.996826171875,0.0,174,2642.996826171875,4,90,11019,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180456960,261.1361389160156,104.10266876220705,265.6234436035156,2645.720703,0.0,176,2645.720703,4,90,11352,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457005,262.5458984,104.04010772705078,263.2232971191406,2648.499755859375,0.0,178,2648.499755859375,4,90,11189,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457063,263.9660645,103.98641204833984,260.78082275390625,2651.321044921875,1.0,179,2651.321044921875,4,90,11293,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457107,265.3925476074219,103.94247436523438,258.3044738769531,2654.174805,1.0,181,2654.174805,4,90,11473,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457166,266.8310547,103.89635467529295,255.7802734,2657.076172,0.0,183,2657.076172,4,90,11709,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457211,268.2817077636719,103.8487319946289,253.21778869628903,2660.016602,0.0,186,2660.016602,4,90,11767,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457269,269.3749084472656,103.82048797607422,251.2775879,2662.240723,0.0,188,2662.240723,4,90,11950,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457313,270.8459167480469,103.77964782714844,248.6558837890625,2665.242919921875,0.0,189,2665.242919921875,5,90,10611,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457370,272.3215637207031,103.732666,246.01730346679688,2668.261962890625,0.0,190,2668.261962890625,5,90,10275,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457426,273.7945251464844,103.68331146240234,243.38084411621097,2671.277832,0.0,191,2671.277832,5,90,10388,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457483,275.27642822265625,103.6420898,240.72732543945312,2674.313232421875,1.0,194,2674.313232421875,5,90,10516,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457540,276.7872009277344,103.60547637939452,238.01524353027344,2677.413574,1.0,196,2677.413574,5,90,10658,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457597,278.3109436035156,103.56312561035156,235.26190185546875,2680.560302734375,1.0,198,2680.560302734375,5,90,10775,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457640,279.4563903808594,103.5339584350586,233.1765289306641,2682.939697265625,0.0,200,2682.939697265625,5,90,10842,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457697,280.99713134765625,103.50286865234376,230.3622283935547,2686.148193359375,0.0,202,2686.148193359375,5,90,10991,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457740,282.1705627441406,103.47528839111328,228.2104492,2688.599365234375,0.0,204,2688.599365234375,5,90,11059,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457798,283.7534484863281,103.44232177734376,225.2976837158203,2691.914551,0.0,206,2691.914551,5,90,11172,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457841,285.33404541015625,103.40978240966795,222.3850250244141,2695.228516,0.0,208,2695.228516,5,90,11285,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457899,286.5305480957031,103.38297271728516,220.1804046630859,2697.736816,0.0,209,2697.736816,5,90,11361,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180457956,288.16241455078125,103.3550033569336,217.1753692626953,2701.156494140625,1.0,211,2701.156494140625,5,90,11468,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458013,289.4027099609375,103.33231353759766,214.8916931152344,2703.755371,1.0,213,2703.755371,5,90,11544,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458071,291.0406494140625,103.30423736572266,211.8655242919922,2707.196533203125,1.0,215,2707.196533203125,5,90,11643,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458127,292.28631591796875,103.28446197509766,209.54693603515625,2709.828613,1.0,216,2709.828613,5,90,11728,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458183,293.9448242,103.26261901855467,206.42410278320312,2713.364258,0.0,218,2713.364258,5,90,11828,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458239,295.5525817871094,103.23735809326172,203.37289428710935,2716.812744140625,0.0,219,2716.812744140625,5,90,11807,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458296,297.1669616699219,103.20943450927734,200.2823028564453,2720.299072265625,0.0,221,2720.299072265625,6,90,10175,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458352,298.7928466796875,103.19265747070312,197.14857482910156,2723.828613,0.0,223,2723.828613,6,90,10262,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458407,300.0296325683594,103.1835479736328,194.75656127929688,2726.520751953125,0.0,224,2726.520751953125,6,90,10325,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458465,301.6838073730469,103.16002655029295,191.5489501953125,2730.128418,0.0,226,2730.128418,6,90,10422,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458508,303.3066711425781,103.1313705444336,188.3954162597656,2733.67334,0.0,228,2733.67334,6,90,10449,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458566,304.9315490722656,103.14139556884766,185.23728942871097,2737.223145,0.0,229,2737.223145,6,90,10539,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458623,306.57244873046875,103.14397430419922,182.05056762695312,2740.805908203125,0.0,231,2740.805908203125,6,90,10651,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458680,308.2347412109375,103.11843872070312,178.8269805908203,2744.431152,0.0,232,2744.431152,6,90,10663,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458737,309.9047546386719,103.11639404296876,175.59445190429688,2748.067871,0.0,234,2748.067871,6,90,10733,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458793,311.5962219238281,103.1291504,172.3246612548828,2751.747802734375,0.0,235,2751.747802734375,6,90,10843,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458836,313.3228454589844,103.12362670898438,168.98951721191406,2755.501953,0.0,236,2755.501953,6,90,10865,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458894,315.04315185546875,103.1253662109375,165.66842651367188,2759.240478515625,0.0,238,2759.240478515625,6,90,10932,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180458950,316.3453063964844,103.1382064819336,163.15382385253906,2762.071044921875,0.0,239,2762.071044921875,6,90,10988,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459007,318.10137939453125,103.1427001953125,159.75888061523438,2765.891602,0.0,240,2765.891602,6,90,11065,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459065,319.8561096191406,103.14034271240234,156.36305236816406,2769.712402,-1.0,242,2769.712402,6,90,11107,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459121,321.5698547363281,103.15402221679688,153.05332946777344,2773.437988,-1.0,243,2773.437988,6,90,11170,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459178,323.29547119140625,103.16744995117188,149.7322540283203,2777.179199,0.0,244,2777.179199,6,90,11232,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459221,325.04473876953125,103.17669677734376,146.37570190429688,2780.963134765625,0.0,246,2780.963134765625,6,90,11284,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459278,326.8282165527344,103.1917724609375,142.96530151367188,2784.810791015625,0.0,247,2784.810791015625,6,90,11344,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459335,328.64373779296875,103.20879364013672,139.50172424316406,2788.720703,0.0,248,2788.720703,6,90,11401,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459390,330.4742126464844,103.22493743896484,136.01483154296875,2792.658203,0.0,249,2792.658203,6,90,11459,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459446,332.30487060546875,103.23571014404295,132.53042602539062,2796.59375,0.0,251,2796.59375,6,90,11518,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459502,334.13641357421875,103.23785400390624,129.04733276367188,2800.528564453125,-1.0,252,2800.528564453125,6,90,11568,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459559,335.9786071777344,103.23702239990234,125.55719757080078,2804.474609,-1.0,253,2804.474609,6,90,11618,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459615,337.869873,103.23626708984376,121.99694061279295,2808.505615234375,0.0,254,2808.505615234375,6,90,11675,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459671,339.3052062988281,103.23133850097656,119.30467987060548,2811.556396484375,0.0,255,2811.556396484375,6,90,11713,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459727,341.2185059,103.22369384765624,115.73239135742188,2815.608642578125,0.0,256,2815.608642578125,6,90,11760,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459770,343.1455993652344,103.22069549560548,112.14948272705078,2819.677001953125,0.0,257,2819.677001953125,6,90,11815,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459828,345.0733642578125,103.21358489990234,108.57518005371094,2823.737793,0.0,258,2823.737793,6,90,11865,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459871,346.9761962890625,103.1996612548828,105.05296325683594,,0.0,259,,7,90,10409,0.0,Flying_lap,1,Invalid,,1,session_07501
1687180459929,348.9041748046875,103.18297576904295,101.48746490478516,2831.794677734375,0.0,260,2831.794677734375,7,90,10452,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180459985,350.8741149902344,103.1623306274414,97.84604645,2835.935059,0.0,261,2835.935059,7,90,10493,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460041,352.8465270996094,103.1386489868164,94.20105743408205,2840.07959,0.0,262,2840.07959,7,90,10534,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460097,354.8034973144531,103.1130371,90.58464050292967,2844.191895,0.0,263,2844.191895,7,90,10575,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460152,356.2974853515625,103.08911895751952,87.82382202148438,2847.331055,0.0,264,2847.331055,7,90,10607,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460208,358.35015869140625,103.04663848876952,84.03080749511719,2851.644043,0.0,265,2851.644043,7,90,10644,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460265,360.3621826171875,103.0039291381836,80.31238555908203,2855.872314453125,0.0,266,2855.872314453125,7,90,10681,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460322,362.34869384765625,102.96470642089844,76.64041900634766,2860.047363,0.0,267,2860.047363,7,90,10720,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460379,363.8748168945313,102.9340362548828,73.81919098,2863.255126953125,0.0,267,2863.255126953125,7,90,10750,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460435,365.9322204589844,102.88690185546876,70.01567077636719,2867.57959,0.0,268,2867.57959,7,90,10790,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460492,367.9782715,102.82966613769533,66.23312377929688,2871.880371,0.0,269,2871.880371,7,90,10823,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460549,370.01947021484375,102.77140045166016,62.45905685424805,2876.171142578125,0.0,270,2876.171142578125,7,90,10859,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460605,372.05316162109375,102.71136474609376,58.69822311401367,2880.446777,0.0,271,2880.446777,7,90,10896,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460648,373.590332,102.6618423461914,55.855438232421875,2883.679199,0.0,272,2883.679199,7,90,10921,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460706,375.7062072753906,102.59160614013672,51.94208908081055,2888.128906,0.0,272,2888.128906,7,90,10958,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460750,377.3142395019531,102.53275299072266,48.96770858764648,2891.510742,0.0,273,2891.510742,7,90,10984,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460809,379.45416259765625,102.44989776611328,45.00943756103515,2896.01123,0.0,274,2896.01123,7,90,11015,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460853,381.0735473632813,102.3902359008789,42.01347351074219,2899.41748,0.0,275,2899.41748,7,90,11042,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460912,383.2253418,102.30989837646484,38.032108306884766,2903.943848,0.0,275,2903.943848,7,90,11079,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180460955,384.8258056640625,102.2430648803711,35.07064437866211,2907.310791015625,0.0,276,2907.310791015625,7,90,11103,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461013,386.9562988,102.14704895019533,31.129093170166016,2911.791992,-1.0,277,2911.791992,7,90,11133,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461057,388.57025146484375,102.07247924804688,28.148435592651367,2915.182129,-1.0,277,2915.182129,7,90,11157,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461115,390.7341003417969,101.97144317626952,24.170255661010746,2919.711669921875,0.0,278,2919.711669921875,7,90,11187,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461158,392.3667907714844,101.8968505859375,21.17754554748535,2923.121582,0.0,279,2923.121582,7,90,11212,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461217,394.5613098144531,101.79215240478516,17.169754028320312,2927.691650390625,0.0,280,2927.691650390625,7,90,11244,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461260,396.22027587890625,101.70687866210938,14.15058708190918,2931.137695,0.0,280,2931.137695,7,90,11265,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461319,398.4089965820313,101.59315490722656,10.177127838134766,2935.67627,0.0,281,2935.67627,7,90,11295,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461363,400.5694580078125,101.47789001464844,6.26166296,2940.150391,0.0,282,2940.150391,7,90,11324,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461421,402.1966247558594,101.38845825195312,3.3151233196258545,2943.517822265625,0.0,282,2943.517822265625,7,90,11344,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461465,404.3933410644531,101.26578521728516,-0.661233127,2948.062744140625,0.0,283,2948.062744140625,7,90,11371,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461523,406.0580749511719,101.17201232910156,-3.674375534,2951.506836,0.0,283,2951.506836,7,90,11393,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461580,408.2784423828125,101.0439453,-7.692949772,2956.100098,0.0,284,2956.100098,7,90,11422,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461637,409.9471435546875,100.9441146850586,-10.71132946,2959.550537109375,-1.0,285,2959.550537109375,7,90,11442,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461680,412.1626281738281,100.80583190917967,-14.70626259,2964.120849609375,-1.0,285,2964.120849609375,7,90,11468,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461738,413.8798828,100.69503784179688,-17.78511238,2967.647949,0.0,286,2967.647949,7,90,11489,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461781,416.2034912109375,100.53820037841795,-21.93520164,2972.40625,0.0,286,2972.40625,7,90,11515,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461840,417.9226074,100.4177017211914,-24.99105835,2975.914063,0.0,287,2975.914063,7,90,11532,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461883,420.2374267578125,100.26030731201172,-29.08911705,2980.622802734375,0.0,288,2980.622802734375,7,90,11557,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461941,421.9686584472656,100.1472168,-32.14528656,2984.137451171875,0.0,288,2984.137451171875,7,90,11579,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180461986,424.2765808105469,99.98876953,-36.2125206,2988.816406,0.0,289,2988.816406,7,90,11606,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462044,426.0170898,99.85984802246094,-39.27646637,2992.342285,0.0,289,2992.342285,7,90,11620,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462088,428.3297119140625,99.69149017333984,-43.34584045,2997.025391,0.0,290,2997.025391,7,90,11643,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462147,430.0624694824219,99.56793212890624,-46.39422607,3000.533935546875,0.0,290,3000.533935546875,7,90,11663,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462191,432.3831481933594,99.40069580078124,-50.47662354,3005.232422,0.0,291,3005.232422,7,90,11685,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462249,434.13323974609375,99.27441406,-53.55569458,3008.776123046875,0.0,291,3008.776123046875,7,90,11702,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462306,436.4875793457031,99.10407257080078,-57.69779205,3013.543212890625,0.0,292,3013.543212890625,7,90,11725,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462362,438.2743225097656,98.97586059570312,-60.8417778,3017.161621,0.0,292,3017.161621,7,90,11741,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462418,440.6437988,98.80962371826172,-65.01100159,3021.959716796875,0.0,293,3021.959716796875,7,90,11763,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462475,442.4125977,98.68881225585938,-68.12376404,3025.541992,0.0,293,3025.541992,7,90,11779,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462532,444.7947082519531,98.52925872802734,-72.31640625,3030.366455078125,0.0,294,3030.366455078125,7,90,11800,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462589,446.5913391113281,98.41280364990234,-75.47879028,3034.004883,0.0,294,3034.004883,7,90,11816,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462632,448.998291,98.26303864,-79.71546173,3038.879150390625,0.0,294,3038.879150390625,7,90,11771,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462689,450.8214721679687,98.15405273,-82.92501831,3042.571533203125,0.0,294,3042.571533203125,8,90,10507,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462746,453.2503967285156,98.01587677001952,-87.20066833,3047.490723,0.0,295,3047.490723,8,90,10529,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462802,455.0596618652344,97.90895080566406,-90.38545227,3051.154785,0.0,295,3051.154785,8,90,10542,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462859,457.4741211,97.76335144042967,-94.63571167,3056.044434,0.0,296,3056.044434,8,90,10556,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462916,459.2951049804687,97.66307830810548,-97.84360504,3059.734375,1.0,296,3059.734375,8,90,10568,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180462972,461.7459106445313,97.54884338378906,-102.1736374,3064.711669921875,0.0,296,3064.711669921875,8,90,10589,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463029,463.5925293,97.46356964111328,-105.4414673,3068.466552734375,0.0,297,3068.466552734375,8,90,10604,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463072,466.0484313964844,97.34232330322266,-109.7968674,3073.468505859375,0.0,297,3073.468505859375,8,90,10617,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463129,467.8918762207031,97.25740814208984,-113.0738525,3077.22998,0.0,298,3077.22998,8,90,10629,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463172,470.3224792480469,97.15220642089844,-117.4003677,3082.193848,0.0,298,3082.193848,8,90,10647,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463229,472.1324768066406,97.07168579101562,-120.6251297,3085.892822265625,0.0,298,3085.892822265625,8,90,10656,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463286,474.5810852050781,96.97259521484376,-124.9905853,3090.899414,0.0,299,3090.899414,8,90,10670,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463343,476.4277038574219,96.91389465332033,-128.2842712,3094.676513671875,0.0,299,3094.676513671875,8,90,10683,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463399,478.8973083496094,96.83658599853516,-132.6893921,3099.728027,0.0,300,3099.728027,8,90,10702,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463456,480.7565612792969,96.77024078,-136.0055542,3103.530762,0.0,300,3103.530762,8,90,10709,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463512,483.2733459472656,96.68785858154295,-140.4949188,3108.678955078125,0.0,300,3108.678955078125,8,90,10723,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463568,485.184082,96.63359832763672,-143.9031525,3112.587158203125,0.0,301,3112.587158203125,8,90,10735,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463625,487.7428588867187,96.5604248,-148.4671173,3117.820801,0.0,301,3117.820801,8,90,10747,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463681,489.6808776855469,96.51163482666016,-151.924408,3121.785400390625,0.0,301,3121.785400390625,8,90,10755,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463724,492.2293395996094,96.46519470214844,-156.4714508,3126.999267578125,0.0,302,3126.999267578125,8,90,10771,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463782,494.1091309,96.43120574951172,-159.826355,3130.845947265625,0.0,302,3130.845947265625,8,90,10782,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463839,496.6481323242187,96.38177490234376,-164.3582153,3136.041504,0.0,302,3136.041504,8,90,10792,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463895,498.56439208984375,96.34986114501952,-167.77771,3139.961914,0.0,303,3139.961914,8,90,10802,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463950,501.081543,96.31221771240234,-172.2659454,3145.108642578125,0.0,303,3145.108642578125,8,90,10815,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180463993,502.9758605957031,96.28437042236328,-175.6395721,3148.978271484375,0.0,303,3148.978271484375,8,90,10822,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464049,505.5548706054687,96.25318908691406,-180.226181,3154.240966796875,0.0,303,3154.240966796875,8,90,10834,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464105,507.4801025390625,96.23703002929688,-183.6461029,3158.166016,0.0,304,3158.166016,8,90,10843,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464161,509.9975586,96.22106934,-188.1140442,3163.295166015625,0.0,304,3163.295166015625,8,90,10854,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464217,511.8853454589844,96.21266174316406,-191.4623108,3167.139648,0.0,304,3167.139648,8,90,10861,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464273,514.3962402,96.21106719970705,-195.9157104,3172.252685546875,0.0,304,3172.252685546875,8,90,10871,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464330,516.2665405273438,96.21627044677734,-199.231781,3176.060547,0.0,305,3176.060547,8,90,10880,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464387,518.8226928710938,96.22348785,-203.7631226,3181.263916015625,0.0,305,3181.263916015625,8,90,10890,0.0,Flying_lap,1,Invalid,,2,session_07501
1687180464443,520.7539672851562,96.22982025146484,-207.1870117,3185.195068359375,0.0,305,3185.195068359375,8,90,10897,0.0,Flying_lap,1,Invalid,,2,session_07501
